Transaction_ID,User_ID,Timestamp,Amount,Location,Is_Fraud
TXN_1350,U_601,2023-01-17 13:21:31,661.02,"San Diego, CA",0
TXN_1351,U_321,2023-01-04 11:31:49,1454.69,"Philadelphia, PA",0
TXN_1352,U_743,2023-01-15 07:00:16,412.01,"San Antonio, TX",0
TXN_1353,U_154,2023-01-16 17:38:10,472.3,"New York, NY",0
TXN_1354,U_557,2023-01-23 02:43:57,752.77,"San Antonio, TX",0
TXN_1355,U_186,2023-01-21 16:05:10,174.78,"San Antonio, TX",0
TXN_1356,U_277,2023-01-15 12:56:22,297.88,"San Diego, CA",0
TXN_1357,U_542,2023-01-09 21:54:04,908.99,"Los Angeles, CA",0
TXN_1358,U_860,2023-01-06 12:54:06,847.68,"Chicago, IL",0
TXN_1359,U_150,2023-01-21 00:01:36,818.56,"San Diego, CA",0
TXN_1360,U_363,2023-01-01 09:41:51,4490.5,"Los Angeles, CA",0
TXN_1361,U_387,2023-01-12 07:40:39,1649.29,"Chicago, IL",0
TXN_1362,U_551,2023-01-04 16:01:55,1107.88,"Phoenix, AZ",0
TXN_1363,U_568,2023-01-08 01:46:53,351.93,"Philadelphia, PA",0
TXN_1364,U_106,2023-01-22 06:57:13,94.39,"Los Angeles, CA",0
TXN_1365,U_250,2023-01-24 10:56:20,31.89,"Chicago, IL",0
TXN_1366,U_480,2023-01-24 05:45:54,879.77,"Phoenix, AZ",0
TXN_1367,U_799,2023-01-05 15:38:41,3227.9,"San Antonio, TX",1
TXN_1368,U_622,2023-01-23 10:17:58,39.83,"Philadelphia, PA",0
TXN_1369,U_631,2023-01-07 05:41:24,428.41,"San Diego, CA",0
TXN_1370,U_355,2023-01-15 09:14:05,455.61,"San Diego, CA",0
TXN_1371,U_152,2023-01-26 20:55:07,857.83,"New York, NY",1
TXN_1372,U_953,2023-01-23 23:04:11,155.95,"Phoenix, AZ",0
TXN_1373,U_813,2023-01-18 05:54:37,673.32,"Houston, TX",0
TXN_1374,U_826,2023-01-03 12:20:15,206.02,"San Diego, CA",0
TXN_1375,U_981,2023-01-01 09:59:14,723.38,"San Diego, CA",0
TXN_1376,U_620,2023-01-11 06:07:20,303.25,"Chicago, IL",0
TXN_1377,U_857,2023-01-26 23:51:49,1806.39,"Houston, TX",0
TXN_1378,U_103,2023-01-22 21:16:09,750.89,"Houston, TX",0
TXN_1379,U_208,2023-01-29 04:03:48,23.56,"Los Angeles, CA",0
TXN_1380,U_245,2023-01-19 03:14:07,130.28,"Los Angeles, CA",0
TXN_1381,U_455,2023-01-03 04:20:56,325.28,"New York, NY",0
TXN_1382,U_116,2023-01-03 15:28:24,693.09,"San Diego, CA",0
TXN_1383,U_687,2023-01-19 05:21:26,117.7,"Houston, TX",0
TXN_1384,U_441,2023-01-09 07:05:56,311.1,"Phoenix, AZ",0
TXN_1385,U_386,2023-01-15 04:41:16,1098.73,"Chicago, IL",0
TXN_1386,U_554,2023-01-03 14:15:37,2463.21,"Chicago, IL",0
TXN_1387,U_575,2023-01-21 01:28:29,736.72,"New York, NY",0
TXN_1388,U_675,2023-01-18 16:25:37,186.86,"San Diego, CA",0
TXN_1389,U_462,2023-01-25 12:25:24,929.2,"Philadelphia, PA",0
TXN_1390,U_893,2023-01-09 04:46:02,345.65,"San Diego, CA",0
TXN_1391,U_611,2023-01-24 14:13:55,1274.56,"New York, NY",0
TXN_1392,U_906,2023-01-03 15:21:11,840.64,"New York, NY",0
TXN_1393,U_197,2023-01-09 04:51:02,1951.67,"Chicago, IL",1
TXN_1394,U_505,2023-01-08 11:13:08,666.17,"San Diego, CA",0
TXN_1395,U_861,2023-01-28 02:33:55,181.75,"Phoenix, AZ",0
TXN_1396,U_343,2023-01-14 13:06:05,3692.36,"Los Angeles, CA",1
TXN_1397,U_300,2023-01-21 02:27:37,647.91,"San Antonio, TX",0
TXN_1398,U_172,2023-01-19 14:21:12,1225.53,"San Diego, CA",0
TXN_1399,U_715,2023-01-13 18:38:33,620.6,"Philadelphia, PA",0
TXN_1400,U_902,2023-01-30 05:13:08,7.34,"Los Angeles, CA",0
TXN_1401,U_534,2023-01-19 10:37:25,897.16,"Houston, TX",0
TXN_1402,U_374,2023-01-08 03:07:16,101.05,"Houston, TX",0
TXN_1403,U_916,2023-01-05 23:09:48,1565.71,"San Diego, CA",0
TXN_1404,U_668,2023-01-28 23:13:50,95.7,"Los Angeles, CA",0
TXN_1405,U_691,2023-01-29 19:51:46,1322.61,"Philadelphia, PA",0
TXN_1406,U_760,2023-01-13 06:25:20,1080.24,"San Antonio, TX",0
TXN_1407,U_473,2023-01-26 11:49:35,1896.77,"Philadelphia, PA",0
TXN_1408,U_636,2023-01-03 03:53:53,677.22,"Chicago, IL",0
TXN_1409,U_754,2023-01-19 01:27:53,57.97,"Philadelphia, PA",0
TXN_1410,U_637,2023-01-19 02:38:38,50.17,"Los Angeles, CA",0
TXN_1411,U_115,2023-01-23 01:15:50,7348.94,"San Antonio, TX",0
TXN_1412,U_893,2023-01-28 22:59:32,645.95,"Los Angeles, CA",0
TXN_1413,U_490,2023-01-21 03:38:54,1200.41,"Los Angeles, CA",0
TXN_1414,U_236,2023-01-11 17:57:06,2587.25,"New York, NY",0
TXN_1415,U_597,2023-01-21 21:02:20,647.86,"New York, NY",0
TXN_1416,U_471,2023-01-04 06:12:50,389.34,"Philadelphia, PA",0
TXN_1417,U_589,2023-01-01 18:22:30,42.71,"San Diego, CA",0
TXN_1418,U_258,2023-01-22 20:16:23,266.38,"Los Angeles, CA",0
TXN_1419,U_287,2023-01-30 11:38:20,85.08,"San Antonio, TX",0
TXN_1420,U_904,2023-01-02 13:14:15,586.66,"New York, NY",0
TXN_1421,U_463,2023-01-09 01:25:58,383.76,"San Diego, CA",0
TXN_1422,U_596,2023-01-16 16:27:47,1569.1,"Houston, TX",0
TXN_1423,U_496,2023-01-12 17:02:07,561.55,"San Antonio, TX",0
TXN_1424,U_207,2023-01-27 17:23:09,545.44,"Los Angeles, CA",0
TXN_1425,U_838,2023-01-06 07:34:57,26.5,"Philadelphia, PA",0
TXN_1426,U_858,2023-01-09 16:34:25,2802.99,"Chicago, IL",0
TXN_1427,U_838,2023-01-07 06:10:59,59.12,"Chicago, IL",0
TXN_1428,U_576,2023-01-25 05:29:33,658.69,"Phoenix, AZ",0
TXN_1429,U_796,2023-01-11 01:42:03,4145.4,"Phoenix, AZ",0
TXN_1430,U_365,2023-01-22 12:33:02,552.07,"New York, NY",0
TXN_1431,U_488,2023-01-25 15:38:05,8.35,"Houston, TX",0
TXN_1432,U_528,2023-01-07 11:03:41,357.4,"Los Angeles, CA",0
TXN_1433,U_423,2023-01-11 09:43:25,894.43,"New York, NY",0
TXN_1434,U_531,2023-01-15 16:54:24,2416.72,"Philadelphia, PA",0
TXN_1435,U_684,2023-01-05 14:28:30,490.04,"Chicago, IL",0
TXN_1436,U_443,2023-01-21 14:03:47,251.23,"Chicago, IL",0
TXN_1437,U_904,2023-01-11 13:10:20,304.73,"Phoenix, AZ",0
TXN_1438,U_479,2023-01-30 06:12:21,4040.92,"Phoenix, AZ",0
TXN_1439,U_418,2023-01-20 16:32:45,923.29,"Chicago, IL",0
TXN_1440,U_161,2023-01-07 11:15:24,4531.81,"Chicago, IL",0
TXN_1441,U_810,2023-01-27 12:13:55,268.54,"San Antonio, TX",0
TXN_1442,U_759,2023-01-12 13:29:34,267.1,"Philadelphia, PA",0
TXN_1443,U_342,2023-01-12 00:21:01,267.24,"San Antonio, TX",0
TXN_1444,U_325,2023-01-15 23:46:00,254.08,"New York, NY",0
TXN_1445,U_852,2023-01-12 21:09:13,2390.24,"San Diego, CA",1
TXN_1446,U_616,2023-01-12 05:00:52,998.65,"Philadelphia, PA",0
TXN_1447,U_826,2023-01-01 21:21:38,914.5,"San Antonio, TX",0
TXN_1448,U_852,2023-01-04 08:05:16,306.42,"Phoenix, AZ",0
TXN_1449,U_518,2023-01-22 04:12:33,680.67,"Chicago, IL",0
TXN_1450,U_244,2023-01-29 14:42:31,2282.27,"San Antonio, TX",0
TXN_1451,U_838,2023-01-10 04:28:39,1382.82,"Philadelphia, PA",0
TXN_1452,U_188,2023-01-09 06:38:00,2258.05,"Philadelphia, PA",0
TXN_1453,U_456,2023-01-20 22:13:30,2104.32,"San Antonio, TX",0
TXN_1454,U_422,2023-01-25 18:39:54,143.7,"Philadelphia, PA",0
TXN_1455,U_748,2023-01-22 10:36:50,3120.68,"Chicago, IL",0
TXN_1456,U_431,2023-01-14 05:29:13,1802.19,"Chicago, IL",1
TXN_1457,U_636,2023-01-04 18:48:36,1333.83,"Los Angeles, CA",0
TXN_1458,U_325,2023-01-13 10:22:15,296.22,"Chicago, IL",0
TXN_1459,U_137,2023-01-20 23:21:30,1290.26,"Philadelphia, PA",0
TXN_1460,U_701,2023-01-19 16:32:17,89.52,"Los Angeles, CA",0
TXN_1461,U_415,2023-01-05 15:58:39,1154.67,"Los Angeles, CA",0
TXN_1462,U_692,2023-01-02 10:59:51,2149.78,"Phoenix, AZ",0
TXN_1463,U_417,2023-01-14 02:37:38,1746.15,"San Antonio, TX",0
TXN_1464,U_667,2023-01-01 03:08:23,1138.25,"Chicago, IL",0
TXN_1465,U_958,2023-01-12 16:26:52,315.65,"Philadelphia, PA",0
TXN_1466,U_361,2023-01-28 09:23:30,2031.17,"New York, NY",0
TXN_1467,U_191,2023-01-06 16:07:22,2024.62,"Philadelphia, PA",0
TXN_1468,U_780,2023-01-02 05:13:48,1819.09,"Los Angeles, CA",0
TXN_1469,U_444,2023-01-21 00:37:08,1434.87,"San Diego, CA",1
TXN_1470,U_766,2023-01-20 23:34:30,2139.0,"Houston, TX",0
TXN_1471,U_656,2023-01-09 05:07:42,1752.65,"Philadelphia, PA",0
TXN_1472,U_493,2023-01-08 20:24:10,264.58,"Houston, TX",0
TXN_1473,U_650,2023-01-08 03:15:29,2525.57,"Los Angeles, CA",1
TXN_1474,U_688,2023-01-27 04:08:06,219.6,"Los Angeles, CA",0
TXN_1475,U_624,2023-01-14 00:13:14,3978.16,"San Diego, CA",0
TXN_1476,U_116,2023-01-02 21:17:18,477.72,"San Diego, CA",0
TXN_1477,U_547,2023-01-16 21:49:32,1518.43,"San Diego, CA",0
TXN_1478,U_425,2023-01-07 22:48:50,1436.41,"San Antonio, TX",0
TXN_1479,U_685,2023-01-30 20:00:40,3301.62,"New York, NY",0
TXN_1480,U_930,2023-01-28 07:45:31,1006.36,"San Diego, CA",0
TXN_1481,U_321,2023-01-20 04:11:11,1478.4,"Los Angeles, CA",0
TXN_1482,U_423,2023-01-10 01:31:06,186.97,"Phoenix, AZ",0
TXN_1483,U_623,2023-01-29 01:06:24,877.68,"Chicago, IL",0
TXN_1484,U_804,2023-01-16 01:49:09,1284.0,"Phoenix, AZ",1
TXN_1485,U_405,2023-01-14 11:19:10,3474.84,"New York, NY",0
TXN_1486,U_775,2023-01-06 14:28:10,144.36,"Houston, TX",0
TXN_1487,U_480,2023-01-09 14:13:26,72.88,"Houston, TX",0
TXN_1488,U_132,2023-01-19 07:04:37,469.95,"Philadelphia, PA",0
TXN_1489,U_558,2023-01-03 15:08:06,595.41,"Phoenix, AZ",0
TXN_1490,U_529,2023-01-03 16:38:52,2892.84,"Chicago, IL",0
TXN_1491,U_198,2023-01-11 16:40:44,1930.59,"Los Angeles, CA",0
TXN_1492,U_370,2023-01-17 01:10:52,359.36,"Phoenix, AZ",0
TXN_1493,U_899,2023-01-18 09:18:57,1487.02,"San Antonio, TX",0
TXN_1494,U_183,2023-01-11 15:43:17,145.8,"New York, NY",0
TXN_1495,U_806,2023-01-18 04:50:05,168.76,"Phoenix, AZ",0
TXN_1496,U_703,2023-01-13 18:04:04,2407.68,"New York, NY",0
TXN_1497,U_968,2023-01-07 15:13:09,1432.51,"Los Angeles, CA",0
TXN_1498,U_552,2023-01-29 19:01:22,378.9,"Philadelphia, PA",0
TXN_1499,U_669,2023-01-28 01:38:03,1293.89,"San Diego, CA",0
TXN_1500,U_261,2023-01-11 15:24:44,228.59,"Houston, TX",0
TXN_1501,U_892,2023-01-04 23:47:35,464.7,"Philadelphia, PA",0
TXN_1502,U_370,2023-01-28 12:32:15,788.58,"San Diego, CA",0
TXN_1503,U_159,2023-01-29 15:29:28,2442.69,"Philadelphia, PA",1
TXN_1504,U_619,2023-01-21 13:57:34,609.58,"Houston, TX",0
TXN_1505,U_661,2023-01-15 00:12:35,23.02,"New York, NY",0
TXN_1506,U_448,2023-01-20 03:55:43,353.38,"San Antonio, TX",0
TXN_1507,U_635,2023-01-22 20:11:46,210.13,"Houston, TX",0
TXN_1508,U_626,2023-01-04 19:55:04,6.23,"San Antonio, TX",0
TXN_1509,U_554,2023-01-10 05:39:28,939.73,"Philadelphia, PA",0
TXN_1510,U_951,2023-01-17 09:00:21,260.59,"San Antonio, TX",0
TXN_1511,U_930,2023-01-08 13:40:37,877.21,"Los Angeles, CA",0
TXN_1512,U_216,2023-01-21 21:17:53,1602.31,"San Diego, CA",0
TXN_1513,U_494,2023-01-08 01:26:36,167.03,"Los Angeles, CA",0
TXN_1514,U_888,2023-01-10 00:15:13,1145.86,"Chicago, IL",0
TXN_1515,U_437,2023-01-23 04:51:57,3681.95,"Chicago, IL",0
TXN_1516,U_265,2023-01-12 02:26:32,2172.99,"Phoenix, AZ",1
TXN_1517,U_524,2023-01-28 15:43:03,1293.39,"San Antonio, TX",0
TXN_1518,U_790,2023-01-22 18:32:55,162.73,"San Diego, CA",0
TXN_1519,U_687,2023-01-17 15:02:16,851.08,"San Antonio, TX",0
TXN_1520,U_562,2023-01-20 07:40:11,1217.22,"Philadelphia, PA",0
TXN_1521,U_813,2023-01-21 14:03:19,14.82,"San Antonio, TX",0
TXN_1522,U_964,2023-01-07 15:17:21,769.09,"Chicago, IL",0
TXN_1523,U_844,2023-01-03 00:54:36,91.11,"San Antonio, TX",0
TXN_1524,U_688,2023-01-23 13:02:43,447.86,"Houston, TX",0
TXN_1525,U_202,2023-01-08 20:32:38,229.22,"Houston, TX",0
TXN_1526,U_221,2023-01-08 12:56:46,228.33,"New York, NY",0
TXN_1527,U_986,2023-01-24 01:04:43,115.45,"Phoenix, AZ",0
TXN_1528,U_416,2023-01-21 22:18:42,2270.49,"Philadelphia, PA",0
TXN_1529,U_108,2023-01-20 13:38:16,58.37,"Los Angeles, CA",0
TXN_1530,U_515,2023-01-01 09:15:20,1239.64,"Los Angeles, CA",0
TXN_1531,U_363,2023-01-05 05:12:39,1257.07,"Phoenix, AZ",0
TXN_1532,U_417,2023-01-11 21:59:47,419.68,"Philadelphia, PA",0
TXN_1533,U_350,2023-01-02 03:58:54,88.51,"San Diego, CA",0
TXN_1534,U_183,2023-01-14 06:38:07,798.17,"Houston, TX",0
TXN_1535,U_413,2023-01-09 10:38:17,660.67,"San Antonio, TX",0
TXN_1536,U_226,2023-01-02 18:19:20,184.13,"Los Angeles, CA",0
TXN_1537,U_113,2023-01-29 14:20:58,1406.35,"Philadelphia, PA",1
TXN_1538,U_186,2023-01-19 03:27:08,657.54,"Phoenix, AZ",0
TXN_1539,U_342,2023-01-24 01:33:45,404.01,"San Diego, CA",0
TXN_1540,U_849,2023-01-07 21:10:04,206.04,"Los Angeles, CA",0
TXN_1541,U_730,2023-01-04 01:28:20,1080.02,"Chicago, IL",0
TXN_1542,U_406,2023-01-27 19:55:23,815.5,"Phoenix, AZ",0
TXN_1543,U_822,2023-01-15 02:04:20,6585.63,"New York, NY",1
TXN_1544,U_158,2023-01-24 10:53:15,227.57,"Los Angeles, CA",0
TXN_1545,U_134,2023-01-22 10:15:17,36.13,"Houston, TX",0
TXN_1546,U_452,2023-01-19 03:42:40,2290.02,"New York, NY",1
TXN_1547,U_123,2023-01-12 12:37:23,1334.35,"Chicago, IL",0
TXN_1548,U_481,2023-01-18 03:27:15,707.88,"San Diego, CA",0
TXN_1549,U_661,2023-01-17 02:32:18,869.35,"Houston, TX",0
TXN_1550,U_519,2023-01-05 20:24:25,1296.92,"San Antonio, TX",0
TXN_1551,U_611,2023-01-19 17:00:49,915.62,"Philadelphia, PA",0
TXN_1552,U_873,2023-01-23 21:31:21,4850.12,"Philadelphia, PA",0
TXN_1553,U_285,2023-01-13 15:00:05,449.96,"Chicago, IL",0
TXN_1554,U_742,2023-01-04 00:15:16,2291.93,"Phoenix, AZ",1
TXN_1555,U_893,2023-01-01 05:32:55,524.72,"Chicago, IL",0
TXN_1556,U_577,2023-01-12 20:42:19,471.57,"Chicago, IL",0
TXN_1557,U_101,2023-01-16 13:17:42,537.78,"Houston, TX",0
TXN_1558,U_652,2023-01-08 23:48:13,107.47,"New York, NY",0
TXN_1559,U_480,2023-01-08 04:56:45,728.23,"Philadelphia, PA",0
TXN_1560,U_183,2023-01-09 19:39:45,105.11,"San Diego, CA",0
TXN_1561,U_244,2023-01-23 16:40:26,379.18,"New York, NY",0
TXN_1562,U_127,2023-01-16 22:52:49,2316.83,"San Diego, CA",1
TXN_1563,U_548,2023-01-02 18:29:59,918.08,"New York, NY",0
TXN_1564,U_775,2023-01-05 16:43:24,275.53,"San Diego, CA",0
TXN_1565,U_386,2023-01-13 15:41:54,588.44,"San Diego, CA",0
TXN_1566,U_691,2023-01-13 01:32:57,600.62,"New York, NY",0
TXN_1567,U_943,2023-01-13 08:46:32,568.68,"Philadelphia, PA",0
TXN_1568,U_375,2023-01-17 23:01:31,1231.82,"San Diego, CA",0
TXN_1569,U_675,2023-01-23 11:40:11,42.36,"Los Angeles, CA",0
TXN_1570,U_786,2023-01-16 08:24:43,648.65,"Los Angeles, CA",0
TXN_1571,U_596,2023-01-16 06:49:27,1643.2,"New York, NY",0
TXN_1572,U_255,2023-01-06 07:54:54,821.76,"Philadelphia, PA",0
TXN_1573,U_350,2023-01-30 09:41:16,39.79,"New York, NY",0
TXN_1574,U_433,2023-01-23 04:22:25,528.22,"Houston, TX",1
TXN_1575,U_119,2023-01-14 23:17:48,1026.66,"Houston, TX",0
TXN_1576,U_134,2023-01-03 12:21:25,203.46,"New York, NY",0
TXN_1577,U_158,2023-01-20 19:52:16,883.68,"Los Angeles, CA",0
TXN_1578,U_111,2023-01-16 00:17:56,1008.73,"San Diego, CA",1
TXN_1579,U_910,2023-01-23 06:33:21,3620.55,"Chicago, IL",0
TXN_1580,U_138,2023-01-16 19:47:03,729.84,"Philadelphia, PA",0
TXN_1581,U_277,2023-01-01 21:59:01,155.42,"Los Angeles, CA",0
TXN_1582,U_483,2023-01-16 13:07:56,159.95,"San Antonio, TX",0
TXN_1583,U_845,2023-01-24 17:08:11,1124.12,"Philadelphia, PA",0
TXN_1584,U_440,2023-01-08 11:48:16,1317.41,"Los Angeles, CA",0
TXN_1585,U_768,2023-01-20 10:18:07,272.31,"Houston, TX",0
TXN_1586,U_594,2023-01-20 11:39:01,299.78,"Philadelphia, PA",0
TXN_1587,U_292,2023-01-12 04:01:58,3850.83,"Houston, TX",0
TXN_1588,U_526,2023-01-06 04:37:05,284.91,"Houston, TX",0
TXN_1589,U_637,2023-01-18 10:47:10,850.39,"Philadelphia, PA",0
TXN_1590,U_687,2023-01-15 03:34:31,1592.24,"New York, NY",0
TXN_1591,U_900,2023-01-02 04:09:36,247.93,"New York, NY",0
TXN_1592,U_753,2023-01-16 09:30:28,1104.53,"San Diego, CA",0
TXN_1593,U_460,2023-01-08 08:14:17,433.59,"Philadelphia, PA",0
TXN_1594,U_803,2023-01-18 22:03:49,387.89,"New York, NY",0
TXN_1595,U_260,2023-01-09 14:14:48,2735.03,"San Diego, CA",1
TXN_1596,U_856,2023-01-30 19:25:18,1346.13,"Philadelphia, PA",0
TXN_1597,U_423,2023-01-07 00:22:57,522.75,"Phoenix, AZ",0
TXN_1598,U_593,2023-01-30 21:15:17,581.56,"San Antonio, TX",0
TXN_1599,U_581,2023-01-29 03:43:13,2485.84,"New York, NY",1
TXN_1600,U_950,2023-01-23 10:32:42,476.08,"New York, NY",0
TXN_1601,U_921,2023-01-13 17:41:40,397.43,"Los Angeles, CA",0
TXN_1602,U_175,2023-01-23 16:59:37,509.47,"New York, NY",0
TXN_1603,U_927,2023-01-23 10:35:04,912.54,"San Antonio, TX",0
TXN_1604,U_835,2023-01-11 04:28:32,592.74,"Chicago, IL",0
TXN_1605,U_201,2023-01-08 08:08:42,929.95,"Houston, TX",0
TXN_1606,U_721,2023-01-18 09:13:45,1429.39,"San Antonio, TX",0
TXN_1607,U_876,2023-01-19 11:11:16,1995.21,"Philadelphia, PA",0
TXN_1608,U_915,2023-01-25 05:48:49,657.35,"Houston, TX",0
TXN_1609,U_728,2023-01-15 09:39:40,422.41,"San Diego, CA",0
TXN_1610,U_111,2023-01-28 13:22:12,513.87,"San Diego, CA",0
TXN_1611,U_392,2023-01-20 20:31:39,652.59,"Philadelphia, PA",0
TXN_1612,U_142,2023-01-12 16:09:19,802.21,"San Diego, CA",0
TXN_1613,U_913,2023-01-18 09:08:01,1261.99,"San Diego, CA",0
TXN_1614,U_526,2023-01-07 08:28:04,222.88,"New York, NY",0
TXN_1615,U_435,2023-01-01 16:26:22,78.95,"Philadelphia, PA",0
TXN_1616,U_498,2023-01-16 19:40:08,1068.32,"New York, NY",0
TXN_1617,U_150,2023-01-03 23:48:37,221.36,"San Diego, CA",0
TXN_1618,U_433,2023-01-26 20:37:16,965.64,"San Antonio, TX",0
TXN_1619,U_472,2023-01-09 15:46:53,372.14,"Phoenix, AZ",0
TXN_1620,U_850,2023-01-02 16:08:59,779.71,"Phoenix, AZ",0
TXN_1621,U_243,2023-01-17 10:08:17,515.67,"San Diego, CA",0
TXN_1622,U_688,2023-01-24 00:34:11,2186.59,"San Antonio, TX",1
TXN_1623,U_558,2023-01-09 17:42:30,1147.93,"Houston, TX",0
TXN_1624,U_685,2023-01-01 17:40:46,1239.59,"Houston, TX",0
TXN_1625,U_411,2023-01-22 19:09:36,842.74,"Los Angeles, CA",0
TXN_1626,U_397,2023-01-02 19:14:43,557.56,"San Antonio, TX",0
TXN_1627,U_985,2023-01-17 07:53:42,1696.45,"Phoenix, AZ",0
TXN_1628,U_271,2023-01-23 01:27:19,752.6,"New York, NY",0
TXN_1629,U_658,2023-01-12 12:09:30,7.59,"Phoenix, AZ",0
TXN_1630,U_217,2023-01-27 04:24:52,2160.95,"New York, NY",0
TXN_1631,U_125,2023-01-07 12:01:12,1045.17,"Los Angeles, CA",0
TXN_1632,U_477,2023-01-21 22:13:12,1836.71,"Phoenix, AZ",0
TXN_1633,U_683,2023-01-21 13:16:07,441.06,"San Antonio, TX",0
TXN_1634,U_253,2023-01-13 12:44:20,364.62,"Chicago, IL",0
TXN_1635,U_763,2023-01-18 08:00:18,1909.98,"Phoenix, AZ",0
TXN_1636,U_266,2023-01-28 17:22:17,2438.26,"Houston, TX",1
TXN_1637,U_538,2023-01-03 06:14:06,273.19,"Philadelphia, PA",0
TXN_1638,U_207,2023-01-25 11:26:25,645.35,"Philadelphia, PA",0
TXN_1639,U_760,2023-01-01 13:38:24,201.56,"San Antonio, TX",0
TXN_1640,U_904,2023-01-19 09:21:18,266.68,"New York, NY",0
TXN_1641,U_554,2023-01-14 04:43:54,268.9,"Philadelphia, PA",0
TXN_1642,U_689,2023-01-09 22:12:28,907.58,"Phoenix, AZ",0
TXN_1643,U_353,2023-01-09 14:11:36,4410.13,"Chicago, IL",0
TXN_1644,U_902,2023-01-19 06:07:02,2126.92,"San Diego, CA",1
TXN_1645,U_653,2023-01-24 03:03:17,595.21,"Phoenix, AZ",0
TXN_1646,U_852,2023-01-10 17:56:26,4744.39,"Houston, TX",0
TXN_1647,U_799,2023-01-18 06:48:13,114.94,"San Diego, CA",0
TXN_1648,U_317,2023-01-16 13:30:13,868.67,"Los Angeles, CA",0
TXN_1649,U_266,2023-01-09 01:01:32,87.75,"San Diego, CA",0
TXN_1650,U_843,2023-01-03 08:47:31,218.03,"Philadelphia, PA",0
TXN_1651,U_747,2023-01-05 16:02:02,425.92,"New York, NY",0
TXN_1652,U_807,2023-01-02 08:21:32,737.01,"Phoenix, AZ",0
TXN_1653,U_741,2023-01-28 10:20:52,77.5,"San Diego, CA",0
TXN_1654,U_259,2023-01-10 18:09:41,903.48,"Philadelphia, PA",0
TXN_1655,U_166,2023-01-18 22:01:15,397.06,"Chicago, IL",0
TXN_1656,U_358,2023-01-27 22:12:21,58.76,"Philadelphia, PA",0
TXN_1657,U_271,2023-01-09 06:18:56,5404.35,"Houston, TX",0
TXN_1658,U_570,2023-01-18 23:43:25,410.82,"Chicago, IL",0
TXN_1659,U_761,2023-01-30 12:42:11,3266.41,"San Diego, CA",0
TXN_1660,U_576,2023-01-28 10:17:02,1410.84,"San Antonio, TX",0
TXN_1661,U_410,2023-01-15 19:43:37,106.67,"Chicago, IL",0
TXN_1662,U_732,2023-01-26 17:15:34,1416.26,"Philadelphia, PA",0
TXN_1663,U_756,2023-01-04 13:43:43,1098.36,"Los Angeles, CA",0
TXN_1664,U_614,2023-01-21 21:05:19,487.12,"Chicago, IL",0
TXN_1665,U_378,2023-01-27 10:29:06,170.37,"San Diego, CA",0
TXN_1666,U_616,2023-01-13 02:05:27,1888.61,"Houston, TX",1
TXN_1667,U_732,2023-01-23 09:04:20,102.53,"Chicago, IL",0
TXN_1668,U_505,2023-01-13 18:54:09,1555.71,"San Diego, CA",0
TXN_1669,U_899,2023-01-05 08:57:24,1754.09,"San Diego, CA",0
TXN_1670,U_649,2023-01-07 04:20:03,1238.56,"Los Angeles, CA",0
TXN_1671,U_753,2023-01-23 22:37:23,366.15,"Phoenix, AZ",0
TXN_1672,U_213,2023-01-03 11:50:00,96.72,"San Diego, CA",0
TXN_1673,U_860,2023-01-05 12:55:36,717.79,"Chicago, IL",0
TXN_1674,U_934,2023-01-25 17:06:59,333.09,"San Diego, CA",0
TXN_1675,U_765,2023-01-01 10:00:35,2071.22,"San Antonio, TX",0
TXN_1676,U_361,2023-01-23 04:52:50,1790.07,"Phoenix, AZ",1
TXN_1677,U_441,2023-01-09 09:45:31,1911.67,"Phoenix, AZ",0
TXN_1678,U_589,2023-01-09 18:29:31,2672.8,"Chicago, IL",0
TXN_1679,U_141,2023-01-04 07:48:33,993.73,"San Antonio, TX",0
TXN_1680,U_257,2023-01-03 05:15:03,765.32,"Phoenix, AZ",0
TXN_1681,U_561,2023-01-13 23:47:17,157.31,"Phoenix, AZ",0
TXN_1682,U_106,2023-01-19 16:08:45,89.38,"San Antonio, TX",0
TXN_1683,U_504,2023-01-22 12:27:14,195.59,"Phoenix, AZ",0
TXN_1684,U_229,2023-01-20 17:09:37,3159.09,"San Antonio, TX",0
TXN_1685,U_867,2023-01-06 15:28:09,2625.68,"Philadelphia, PA",1
TXN_1686,U_352,2023-01-13 11:36:00,3446.8,"Phoenix, AZ",1
TXN_1687,U_932,2023-01-09 00:30:45,1773.04,"San Antonio, TX",0
TXN_1688,U_535,2023-01-12 05:03:36,2501.12,"Houston, TX",1
TXN_1689,U_216,2023-01-21 22:36:17,710.44,"Los Angeles, CA",0
TXN_1690,U_178,2023-01-12 03:49:23,88.34,"Philadelphia, PA",0
TXN_1691,U_111,2023-01-01 02:12:47,135.15,"Los Angeles, CA",0
TXN_1692,U_191,2023-01-15 13:11:40,2760.92,"San Antonio, TX",0
TXN_1693,U_631,2023-01-03 21:52:17,330.39,"Chicago, IL",0
TXN_1694,U_546,2023-01-11 00:10:45,5.33,"San Antonio, TX",0
TXN_1695,U_142,2023-01-23 05:41:17,927.69,"New York, NY",0
TXN_1696,U_762,2023-01-25 06:23:14,217.92,"Phoenix, AZ",0
TXN_1697,U_444,2023-01-28 04:07:29,667.82,"Phoenix, AZ",0
TXN_1698,U_789,2023-01-09 02:54:52,971.26,"New York, NY",0
